hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay
-0.04970575285875537,0.0048417396182135275,0.0022338195243909497,-0.03373243495535716,-0.030159939227870615,-0.013084701251647471,0.0030968971308752242,-0.0019812792381094114,0.0010646660803926508
0.021917707832318715,-0.00520886506380641,-0.0006303409417315483,-0.06244547032279724,-0.023394205858754846,-6.936451913325562e-05,-0.0002850154891674661,-0.004058827477742718,0.010597363745794949
-0.08163027772767878,-0.003399788511153169,-0.0014939772863874173,0.06211678085350831,0.09814701574165514,0.01388669907390131,-0.0019425839112319084,-0.00228323046692654,0.02413332386258571
-0.04794266078382531,-0.005914918283115116,-0.00045765406395125645,-0.1088501000705192,0.020306349247960643,-0.004250959240026437,0.0077639044241720415,0.011525530763385541,0.03346972112749869
0.23417504644143233,0.012461968004782477,0.0006992013197577801,0.2786489800823321,0.0019687724339196152,0.009118415960686896,0.006879008504140301,-0.01955935102205398,0.053477238318354846
0.0967883054375673,0.009095455576564887,0.0027402667325943713,-0.09971831680297068,-0.03813107642929908,-0.013724422106047494,0.01779379134201219,-0.010467043436664809,0.036987709548101565
0.012165583028188775,0.002106728021455888,-0.0002606515257927815,0.06799790273087661,-0.02324577946074708,-0.015074946611061842,0.00566106897587235,-0.022447060813897968,-0.04305958680198704
-0.0022242876855019314,-0.00841571923782072,0.0002108095775889521,-0.05538878911534244,0.05485703746788129,0.025452248925955805,0.008080911899676,-0.022917762994275163,0.04848516414318033
-0.1225936136936669,0.0009178383071845593,-0.0010128689482684652,0.09671781093291722,0.04600738263459932,-0.010479738094861347,-0.06872676626031353,0.025199745310357104,0.014837663711728505
0.23749059232546677,0.013170500965667518,-0.0008445464456625449,0.27354565922854984,-0.00834147867005336,0.009210014595828066,-0.03386709772148393,-0.004131132163241563,-0.059605827015401
-0.031061260050641436,-0.006016664216389187,-0.00029185816540992196,-0.049985095090779974,-0.05240138720789401,-0.006894007478373387,0.00759778785040954,-0.01214773618395948,-0.010099945163995844
-0.03027700159686908,0.00019918465226910248,-0.0004914313855315538,-0.0450213169721196,-0.026575275247458497,0.0011500013223597835,0.008369037274748867,0.01156793322624858,0.012439548686478862
-0.032600186752488804,-0.006581917310017003,-0.0006791573300978808,-0.07965024176894943,-0.002266651145680195,-0.009737323523141366,0.010446633874746534,-0.0046429312265769,0.006106853673576024
0.012478985748319479,0.0027312353941256634,0.001644132504872059,-0.044625880572118,-0.03900406536032715,-0.006465172951787572,0.01618770383909369,-0.027951533866029648,-0.031245470911618608
